The     Blackberry Creek at            Yorkville
Coordinates: Lat:  41.67; Lon:  88.44
Surface:      182.0 km²
-----------------------------------------               
Fields                                                  
Date : date (YYYYMMDD)                                  
Qobs : observed discharges (in m^3/s)                   
Ptot : total precipitation over the basin (in mm)       
Fsol : fraction of solid precipitation (between 0 and 1)
Temp : averaged air temperature over the basin (in °C)  
PE   : potential evapotranspiration (in mm)             
-----------------------------------------               
    Date;      Qobs;  Ptot;   Fsol;  Temp;    PE;       
20051007;     0.031;   0.0; -99.00;   9.2;   1.4;
20051008;     0.031;   0.0; -99.00;   7.9;   1.3;
20051009;     0.028;   0.0; -99.00;   9.5;   1.4;
20051010;     0.020;   0.0; -99.00;  11.7;   1.6;
20051011;     0.015;   0.0; -99.00;  13.4;   1.7;
20051012;     0.026;   0.0; -99.00;  14.8;   1.9;
20051013;     0.023;   0.0; -99.00;  14.9;   1.8;
20051014;     0.040;   0.0; -99.00;  15.6;   1.9;
20051015;     0.022;   0.0; -99.00;  15.6;   1.9;
20051016;     0.012;   0.0; -99.00;  11.8;   1.5;
20051017;     0.013;   0.0; -99.00;  12.5;   1.6;
20051018;     0.019;   1.0; -99.00;  15.0;   1.8;
20051019;     0.028;   0.0; -99.00;  15.0;   1.7;
20051020;     0.037;   0.0; -99.00;  10.7;   1.3;
20051021;     0.037;   0.3; -99.00;   9.6;   1.2;
20051022;     0.031;   0.0; -99.00;   9.4;   1.2;
20051023;     0.037;   0.0; -99.00;   5.6;   0.9;
20051024;     0.048;   3.7; -99.00;   5.1;   0.8;
20051025;     0.057;   0.0; -99.00;   7.0;   1.0;
20051026;     0.062;   0.0; -99.00;   6.4;   0.9;
20051027;     0.068;   0.0; -99.00;   6.2;   0.9;
20051028;     0.082;   0.0; -99.00;   5.7;   0.8;
20051029;     0.079;   0.0; -99.00;   6.6;   0.9;
20051030;     0.076;   0.0; -99.00;   9.4;   1.1;
20051031;     0.074;   0.0; -99.00;  11.4;   1.2;
20051101;     0.096;   1.1; -99.00;   7.4;   0.9;
20051102;     0.127;   0.0; -99.00;   8.2;   1.0;
20051103;     0.122;   0.0; -99.00;  13.0;   1.3;
20051104;     0.091;   0.0; -99.00;  15.8;   1.5;
20051105;     0.088;   0.0; -99.00;  13.0;   1.3;
20051106;     0.119;  18.1; -99.00;  10.7;   1.1;
20051107;     0.059;   0.9; -99.00;   8.0;   0.9;
20051108;     0.096;   0.0; -99.00;  11.6;   1.1;
20051109;     0.153;   0.0; -99.00;  12.9;   1.2;
20051110;     0.144;   0.0; -99.00;   4.6;   0.6;
20051111;     0.119;   0.0; -99.00;   5.2;   0.7;
20051112;     0.173;   0.0; -99.00;  10.0;   1.0;
20051113;     0.133;   7.4; -99.00;  11.0;   1.0;
20051114;     0.116;   0.0; -99.00;   4.2;   0.6;
20051115;     0.127;   4.5; -99.00;   5.2;   0.7;
20051116;     0.136;   3.9; -99.00;   2.4;   0.5;
20051117;     0.113;   0.0; -99.00;  -6.3;   0.0;
20051118;     0.119;   0.0; -99.00;  -5.0;   0.0;
20051119;     0.133;   0.0; -99.00;   2.2;   0.4;
20051120;     0.116;   0.0; -99.00;   4.8;   0.6;
20051121;     0.108;   0.0; -99.00;   3.8;   0.5;
20051122;     0.136;   0.0; -99.00;   2.8;   0.5;
20051123;     0.127;   1.8; -99.00;   1.3;   0.4;
20051124;     0.133;   0.0; -99.00;  -0.6;   0.3;
20051125;     0.096;   0.0; -99.00;  -8.1;   0.0;
20051126;     0.113;   0.6; -99.00;  -3.7;   0.1;
20051127;     0.136;   3.0; -99.00;   3.3;   0.5;
20051128;     0.261;  20.0; -99.00;  10.5;   0.9;
20051129;     0.368;   1.2; -99.00;   6.1;   0.6;
20051130;     0.311;   0.0; -99.00;  -3.2;   0.1;
20051201;     0.249;   1.0; -99.00;  -4.6;   0.0;
20051202;     0.204;   0.0; -99.00;  -7.6;   0.0;
20051203;     0.187;   1.0; -99.00;  -7.5;   0.0;
20051204;     0.178;   2.6; -99.00;  -5.4;   0.0;
20051205;     0.167;   0.0; -99.00; -11.3;   0.0;
20051206;     0.156;   0.0; -99.00; -13.0;   0.0;
20051207;     0.144;   0.2; -99.00; -14.9;   0.0;
20051208;     0.136;   0.0; -99.00; -13.6;   0.0;
20051209;     0.130;  10.0; -99.00;  -8.4;   0.0;
20051210;     0.127;   0.0; -99.00;  -9.4;   0.0;
20051211;     0.125;   3.0; -99.00;  -4.5;   0.0;
20051212;     0.119;   0.0; -99.00;  -8.3;   0.0;
20051213;     0.116;   0.0; -99.00;  -6.7;   0.0;
20051214;     0.113;   1.2; -99.00;  -3.0;   0.1;
20051215;     0.108;   2.0; -99.00;  -1.2;   0.2;
20051216;     0.105;   1.2; -99.00;  -4.2;   0.0;
20051217;     0.102;   0.7; -99.00;  -9.4;   0.0;
20051218;     0.099;   0.0; -99.00; -11.4;   0.0;
20051219;     0.096;   0.0; -99.00; -15.2;   0.0;
20051220;     0.096;   0.0; -99.00; -14.2;   0.0;
20051221;     0.093;   0.0; -99.00; -10.9;   0.0;
20051222;     0.091;   0.0; -99.00;  -9.0;   0.0;
20051223;     0.105;   0.0; -99.00;  -0.4;   0.2;
20051224;     0.127;   0.0; -99.00;   2.8;   0.4;
20051225;     0.193;   3.8; -99.00;   1.6;   0.3;
20051226;     0.212;   0.0; -99.00;   1.1;   0.3;
20051227;     0.218;   0.0; -99.00;   1.7;   0.4;
20051228;     0.258;   0.3; -99.00;   3.0;   0.4;
20051229;     0.272;   0.5; -99.00;   1.6;   0.3;
20051230;     0.283;   0.0; -99.00;   1.1;   0.3;
20051231;     0.311;   8.0; -99.00;   1.2;   0.3;
20060101;     0.311;   0.0; -99.00;   1.1;   0.3;
20060102;     0.368;   3.7; -99.00;   4.0;   0.5;
20060103;     0.425;   5.3; -99.00;   4.6;   0.5;
20060104;     0.425;   1.0; -99.00;   4.2;   0.5;
20060105;     0.368;   0.0; -99.00;   2.5;   0.4;
20060106;     0.283;   0.0; -99.00;  -0.4;   0.2;
20060107;     0.266;   0.0; -99.00;  -0.9;   0.2;
20060108;     0.280;   0.0; -99.00;   2.1;   0.4;
20060109;     0.232;   0.0; -99.00;   3.3;   0.5;
20060110;     0.210;   0.0; -99.00;  -1.0;   0.2;
20060111;     0.221;   4.9; -99.00;   0.9;   0.3;
20060112;     0.218;   0.0; -99.00;   4.9;   0.6;
20060113;     0.280;   3.3; -99.00;   6.4;   0.6;
20060114;     0.425;  13.0; -99.00;   0.3;   0.3;
20060115;     0.453;   0.0; -99.00;   0.0;   0.3;
20060116;     0.368;   0.0; -99.00;   2.2;   0.4;
20060117;     0.340;   0.0; -99.00;   2.7;   0.5;
20060118;     0.283;   0.0; -99.00;  -2.8;   0.1;
20060119;     0.283;   0.0; -99.00;   0.1;   0.3;
20060120;     0.266;   0.0; -99.00;   5.1;   0.6;
20060121;     0.311;  19.5; -99.00;  -3.2;   0.1;
20060122;     0.283;   0.0; -99.00;  -4.4;   0.0;
20060123;     0.280;   0.0; -99.00;  -3.2;   0.1;
20060124;     0.266;   0.0; -99.00;  -1.6;   0.2;
20060125;     0.278;   0.0; -99.00;  -0.1;   0.3;
20060126;     0.266;   0.0; -99.00;  -2.6;   0.2;
20060127;     0.283;   0.0; -99.00;   0.8;   0.4;
20060128;     0.340;   0.0; -99.00;   4.9;   0.6;
20060129;     1.104;  25.8; -99.00;   6.2;   0.7;
20060130;     1.926;   3.5; -99.00;   4.0;   0.6;
20060131;     1.416;   0.0; -99.00;   0.0;   0.3;
20060201;     1.019;   0.0; -99.00;   1.9;   0.5;
20060202;     0.793;   0.0; -99.00;   1.7;   0.5;
20060203;     0.793;   4.1; -99.00;   2.2;   0.5;
20060204;     0.934;   7.6; -99.00;   1.0;   0.4;
20060205;     0.850;   0.4; -99.00;  -3.5;   0.1;
20060206;     0.680;   0.0; -99.00;  -3.2;   0.1;
20060207;     0.566;   0.0; -99.00;  -3.3;   0.1;
20060208;     0.481;   0.0; -99.00;  -3.6;   0.1;
20060209;     0.453;   0.0; -99.00;  -5.8;   0.0;
20060210;     0.425;   0.0; -99.00;  -3.7;   0.1;
20060211;     0.396;   0.0; -99.00;  -0.4;   0.4;
20060212;     0.396;   0.0; -99.00;  -2.3;   0.2;
20060213;     0.368;   0.0; -99.00;  -4.8;   0.0;
20060214;     0.368;   0.0; -99.00;  -0.8;   0.3;
20060215;     0.368;   0.0; -99.00;   3.9;   0.7;
20060216;     0.425;   4.1; -99.00;   0.6;   0.5;
20060217;     0.963;  19.0; -99.00;  -4.6;   0.0;
20060218;     1.586;   0.0; -99.00; -14.4;   0.0;
20060219;     1.133;   0.0; -99.00; -16.1;   0.0;
20060220;     0.850;   0.0; -99.00;  -9.9;   0.0;
20060221;     0.651;   0.0; -99.00;  -4.4;   0.0;
20060222;     0.566;   0.0; -99.00;  -0.8;   0.4;
20060223;     0.453;   0.0; -99.00;   1.1;   0.5;
20060224;     0.425;   0.0; -99.00;  -0.9;   0.4;
20060225;     0.368;   0.0; -99.00;   0.4;   0.5;
20060226;     0.368;   0.0; -99.00;  -4.7;   0.0;
20060227;     0.340;   0.0; -99.00;  -2.6;   0.2;
20060228;     0.340;   0.0; -99.00;   1.0;   0.6;
20060301;     0.340;   0.0; -99.00;   2.4;   0.7;
20060302;     0.340;   0.0; -99.00;   2.4;   0.7;
20060303;     0.311;   0.0; -99.00;  -1.8;   0.3;
20060304;     0.283;   0.0; -99.00;  -2.3;   0.3;
20060305;     0.283;   0.0; -99.00;  -1.1;   0.4;
20060306;     0.311;   8.4; -99.00;  -0.7;   0.4;
20060307;     0.311;   0.1; -99.00;  -1.7;   0.3;
20060308;     0.396;   4.9; -99.00;   2.3;   0.7;
20060309;     0.566;   9.8; -99.00;   8.5;   1.4;
20060310;     1.359;   7.8; -99.00;   7.9;   1.3;
20060311;     1.642;   0.0; -99.00;   9.7;   1.5;
20060312;     1.359;   3.0; -99.00;  11.2;   1.7;
20060313;     1.897;  21.9; -99.00;   9.1;   1.5;
20060314;     3.653;   0.0; -99.00;   4.1;   1.0;
20060315;     2.435;   0.0; -99.00;   0.2;   0.6;
20060316;     1.472;   0.0; -99.00;   1.1;   0.7;
20060317;     1.133;   1.4; -99.00;   0.7;   0.6;
20060318;     0.850;   0.0; -99.00;  -0.3;   0.5;
20060319;     0.680;   0.0; -99.00;   0.5;   0.6;
20060320;     0.595;   0.0; -99.00;   1.7;   0.8;
20060321;     0.510;   0.0; -99.00;  -0.4;   0.5;
20060322;     0.481;   0.0; -99.00;  -0.8;   0.5;
20060323;     0.425;   0.0; -99.00;   2.4;   0.9;
20060324;     0.396;   2.1; -99.00;   2.0;   0.8;
20060325;     0.425;   2.5; -99.00;   1.4;   0.8;
20060326;     0.396;   0.0; -99.00;   2.5;   0.9;
20060327;     0.368;   0.0; -99.00;   3.5;   1.0;
20060328;     0.425;   7.3; -99.00;   5.0;   1.2;
20060329;     0.453;   0.0; -99.00;   5.2;   1.3;
20060330;     0.396;   0.0; -99.00;   7.8;   1.6;
20060331;     0.396;   3.0; -99.00;  13.1;   2.3;
20060401;     0.425;   1.0; -99.00;  10.6;   2.0;
20060402;     0.396;   0.0; -99.00;   7.4;   1.6;
20060403;     0.538;  17.4; -99.00;   9.3;   1.9;
20060404;     0.934;   3.3; -99.00;   6.2;   1.5;
20060405;     0.878;   0.0; -99.00;   6.5;   1.5;
20060406;     0.708;   0.0; -99.00;   8.7;   1.8;
20060407;     0.680;   0.0; -99.00;   9.1;   1.9;
20060408;     0.566;   0.0; -99.00;   5.2;   1.4;
20060409;     0.453;   0.0; -99.00;   3.9;   1.2;
20060410;     0.396;   0.0; -99.00;   8.2;   1.8;
20060411;     0.368;   0.0; -99.00;  14.4;   2.7;
20060412;     0.340;   1.6; -99.00;  17.3;   3.1;
20060413;     0.340;   0.0; -99.00;  17.9;   3.2;
20060414;     0.340;   4.5; -99.00;  20.2;   3.5;
20060415;     0.340;   0.1; -99.00;  17.4;   3.2;
20060416;     0.396;   4.7; -99.00;  15.2;   2.9;
20060417;     1.756;  31.9; -99.00;  11.6;   2.4;
20060418;     2.435;   0.0; -99.00;  11.3;   2.3;
20060419;     1.699;   2.0; -99.00;  14.4;   2.8;
20060420;     1.303;   0.0; -99.00;  15.6;   3.0;
20060421;     1.019;   0.0; -99.00;  15.4;   3.0;
20060422;     0.850;   0.9; -99.00;  14.7;   2.9;
20060423;     0.708;   0.0; -99.00;  13.2;   2.7;
20060424;     0.595;   0.0; -99.00;  13.2;   2.7;
20060425;     0.538;   1.0; -99.00;  11.9;   2.5;
20060426;     0.510;   3.5; -99.00;   5.8;   1.6;
20060427;     0.453;   0.0; -99.00;  10.8;   2.4;
20060428;     0.368;   0.0; -99.00;  12.8;   2.7;
20060429;     0.368;   0.0; -99.00;  14.1;   2.9;
20060430;     0.538;  25.1; -99.00;  13.1;   2.8;
20060501;     0.906;   5.4; -99.00;  13.4;   2.9;
20060502;     2.690;  14.4; -99.00;  15.1;   3.1;
20060503;     3.171;   0.0; -99.00;  16.5;   3.4;
20060504;     2.152;   0.0; -99.00;  16.2;   3.3;
20060505;     1.586;   0.0; -99.00;  12.8;   2.8;
20060506;     1.274;   0.0; -99.00;   9.2;   2.2;
20060507;     1.019;   0.0; -99.00;  11.3;   2.6;
20060508;     0.850;   0.0; -99.00;  15.0;   3.2;
20060509;     0.708;   0.0; -99.00;  17.0;   3.5;
20060510;     0.651;   2.6; -99.00;  16.7;   3.5;
20060511;     1.218;  16.9; -99.00;  14.6;   3.2;
20060512;     3.681;  16.0; -99.00;   6.3;   1.8;
20060513;     4.163;   3.0; -99.00;   6.1;   1.8;
20060514;     3.228;   3.7; -99.00;   7.9;   2.1;
20060515;     2.747;   4.1; -99.00;  10.8;   2.6;
20060516;     2.492;   3.2; -99.00;  12.7;   2.9;
20060517;     2.294;   1.0; -99.00;  14.4;   3.2;
20060518;     2.039;   5.2; -99.00;  13.6;   3.1;
20060519;     1.756;   0.1; -99.00;  11.9;   2.8;
20060520;     1.472;   0.0; -99.00;  12.1;   2.8;
20060521;     1.274;   0.0; -99.00;  14.1;   3.2;
20060522;     1.133;   0.0; -99.00;  10.4;   2.6;
20060523;     1.019;   0.0; -99.00;  13.1;   3.1;
20060524;     1.133;   0.0; -99.00;  17.0;   3.7;
20060525;     1.161;  15.3; -99.00;  20.1;   4.2;
20060526;     1.246;   3.0; -99.00;  20.5;   4.3;
20060527;     1.104;   0.0; -99.00;  22.4;   4.7;
20060528;     0.934;   1.8; -99.00;  25.8;   5.2;
20060529;     0.821;   0.0; -99.00;  27.4;   5.5;
20060530;     0.793;   6.2; -99.00;  26.4;   5.4;
20060531;     0.850;   8.9; -99.00;  24.5;   5.0;
20060601;     0.793;   0.0; -99.00;  20.6;   4.4;
20060602;     0.680;   0.0; -99.00;  20.0;   4.3;
20060603;     0.595;   1.0; -99.00;  19.5;   4.2;
20060604;     0.538;   0.0; -99.00;  18.2;   4.0;
20060605;     0.538;   0.0; -99.00;  18.0;   4.0;
20060606;     0.510;   0.0; -99.00;  20.0;   4.3;
20060607;     0.510;   0.0; -99.00;  21.6;   4.6;
20060608;     0.510;   0.0; -99.00;  21.7;   4.6;
20060609;     0.510;   0.0; -99.00;  21.5;   4.6;
20060610;     0.963;  42.1; -99.00;  14.0;   3.3;
20060611;     2.690;   3.8; -99.00;  13.3;   3.2;
20060612;     2.294;   0.0; -99.00;  14.0;   3.3;
20060613;     1.586;   0.0; -99.00;  16.4;   3.7;
20060614;     1.246;   0.0; -99.00;  18.9;   4.2;
20060615;     1.076;   0.0; -99.00;  20.9;   4.5;
20060616;     0.934;   0.0; -99.00;  24.6;   5.2;
20060617;     0.765;   0.0; -99.00;  26.7;   5.5;
20060618;     0.736;   1.0; -99.00;  25.7;   5.4;
20060619;     0.736;   1.6; -99.00;  22.4;   4.8;
20060620;     0.680;   0.0; -99.00;  21.5;   4.6;
20060621;     0.680;   2.6; -99.00;  22.7;   4.8;
20060622;     0.680;   4.1; -99.00;  24.3;   5.1;
20060623;     0.623;   5.0; -99.00;  20.3;   4.4;
20060624;     0.538;   0.0; -99.00;  18.6;   4.1;
20060625;     0.481;   4.0; -99.00;  20.8;   4.5;
20060626;     0.651;  26.2; -99.00;  19.6;   4.3;
20060627;     0.708;   2.9; -99.00;  19.3;   4.2;
20060628;     0.651;   2.3; -99.00;  20.1;   4.4;
20060629;     0.595;   0.1; -99.00;  18.8;   4.1;
20060630;     0.538;   0.0; -99.00;  20.1;   4.4;
20060701;     0.453;   0.0; -99.00;  23.5;   5.0;
20060702;     0.425;   0.3; -99.00;  25.9;   5.4;
20060703;     0.481;  10.6; -99.00;  24.6;   5.1;
20060704;     0.453;   4.1; -99.00;  23.6;   5.0;
20060705;     0.425;   0.0; -99.00;  20.8;   4.5;
20060706;     0.396;   0.0; -99.00;  19.5;   4.2;
20060707;     0.340;   0.0; -99.00;  19.2;   4.2;
20060708;     0.283;   0.0; -99.00;  21.1;   4.5;
20060709;     0.263;   0.0; -99.00;  23.8;   5.0;
20060710;     0.232;   0.0; -99.00;  23.5;   4.9;
20060711;     0.269;   3.3; -99.00;  21.0;   4.5;
20060712;     0.396;   6.6; -99.00;  22.6;   4.7;
20060713;     0.368;   0.3; -99.00;  23.6;   4.9;
20060714;     0.340;   0.9; -99.00;  25.6;   5.2;
20060715;     0.311;   0.3; -99.00;  26.4;   5.3;
20060716;     0.269;   0.0; -99.00;  27.8;   5.6;
20060717;     0.246;   0.0; -99.00;  28.2;   5.6;
20060718;     0.246;   3.7; -99.00;  26.8;   5.4;
20060719;     0.207;   0.0; -99.00;  23.6;   4.8;
20060720;     0.255;  11.1; -99.00;  24.7;   5.0;
20060721;     0.311;   5.9; -99.00;  22.8;   4.7;
20060722;     0.340;   2.0; -99.00;  19.8;   4.1;
20060723;     0.283;   2.9; -99.00;  20.9;   4.3;
20060724;     0.272;   0.0; -99.00;  22.9;   4.6;
20060725;     0.246;   0.0; -99.00;  25.8;   5.1;
20060726;     0.221;   0.2; -99.00;  26.2;   5.2;
20060727;     0.221;   3.7; -99.00;  25.3;   5.0;
20060728;     0.212;   1.0; -99.00;  25.7;   5.0;
20060729;     0.221;   0.0; -99.00;  27.3;   5.3;
20060730;     0.215;   0.0; -99.00;  28.5;   5.5;
20060731;     0.207;   0.0; -99.00;  29.1;   5.5;
20060801;     0.204;   0.0; -99.00;  30.4;   5.7;
20060802;     0.170;   0.0; -99.00;  29.9;   5.6;
20060803;     0.244;  29.4; -99.00;  26.6;   5.1;
20060804;     0.278;   1.5; -99.00;  23.2;   4.5;
20060805;     0.280;   0.0; -99.00;  23.2;   4.5;
20060806;     0.224;   0.0; -99.00;  23.8;   4.6;
20060807;     0.210;   1.6; -99.00;  24.8;   4.7;
20060808;     0.187;   0.0; -99.00;  23.3;   4.5;
20060809;     0.176;   0.0; -99.00;  22.0;   4.2;
20060810;     0.218;   0.0; -99.00;  23.5;   4.4;
20060811;     0.178;   8.8; -99.00;  22.5;   4.3;
20060812;     0.198;   0.0; -99.00;  20.6;   4.0;
20060813;     0.181;   0.0; -99.00;  20.7;   3.9;
20060814;     0.136;   0.0; -99.00;  22.0;   4.1;
20060815;     0.139;   0.0; -99.00;  20.7;   3.9;
20060816;     0.147;   0.0; -99.00;  21.0;   3.9;
20060817;     0.150;   0.0; -99.00;  21.6;   4.0;
20060818;     0.156;   0.0; -99.00;  22.1;   4.1;
20060819;     0.187;   9.9; -99.00;  23.0;   4.2;
20060820;     0.255;   0.0; -99.00;  20.6;   3.8;
20060821;     0.184;   0.0; -99.00;  19.7;   3.6;
20060822;     0.108;   0.0; -99.00;  21.3;   3.8;
20060823;     0.110;   0.0; -99.00;  23.0;   4.1;
20060824;     0.113;   7.4; -99.00;  24.0;   4.2;
20060825;     0.136;   0.0; -99.00;  23.5;   4.1;
20060826;     0.176;   0.0; -99.00;  23.7;   4.1;
20060827;     0.215;   3.0; -99.00;  22.7;   3.9;
20060828;     0.340;   0.0; -99.00;  21.0;   3.7;
20060829;     0.481;  21.1; -99.00;  18.7;   3.3;
20060830;     0.481;   3.8; -99.00;  19.5;   3.4;
20060831;     0.425;   0.0; -99.00;  19.7;   3.4;
20060901;     0.340;   0.0; -99.00;  20.0;   3.4;
20060902;     0.266;   0.0; -99.00;  18.5;   3.2;
20060903;     0.258;   0.0; -99.00;  18.7;   3.2;
20060904;     0.396;  23.0; -99.00;  19.3;   3.3;
20060905;     0.566;  24.7; -99.00;  17.8;   3.0;
20060906;     0.566;   0.0; -99.00;  18.9;   3.2;
20060907;     0.368;   0.0; -99.00;  20.5;   3.3;
20060908;     0.261;   0.0; -99.00;  20.9;   3.4;
20060909;     0.212;   0.0; -99.00;  21.4;   3.4;
20060910;     0.195;   3.8; -99.00;  18.6;   3.0;
20060911;     0.368;  13.0; -99.00;  16.3;   2.7;
20060912;     0.708;  18.3; -99.00;  17.8;   2.9;
20060913;     0.651;   7.8; -99.00;  17.8;   2.8;
20060914;     0.481;   0.0; -99.00;  15.4;   2.5;
20060915;     0.368;   0.0; -99.00;  17.7;   2.8;
20060916;     0.311;   0.0; -99.00;  19.7;   3.0;
20060917;     0.311;   0.0; -99.00;  21.1;   3.1;
20060918;     0.340;   8.4; -99.00;  19.8;   3.0;
20060919;     0.340;   0.0; -99.00;  14.7;   2.3;
20060920;     0.368;   0.0; -99.00;   9.0;   1.6;
20060921;     0.340;   0.0; -99.00;  11.1;   1.9;
20060922;     0.340;   1.6; -99.00;  14.7;   2.3;
20060923;     0.680;  21.3; -99.00;  17.9;   2.6;
20060924;     1.303;   8.5; -99.00;  15.8;   2.4;
20060925;     0.963;   0.8; -99.00;  13.0;   2.0;
20060926;     0.595;   0.0; -99.00;  14.5;   2.2;
20060927;     0.453;   0.0; -99.00;  15.7;   2.3;
20060928;     0.396;   0.0; -99.00;  12.5;   1.9;
20060929;     0.311;   0.0; -99.00;   9.2;   1.5;
20060930;     0.255;   0.0; -99.00;  11.5;   1.8;
20061001;     0.227;   2.2; -99.00;  13.7;   2.0;
20061002;     0.269;   3.7; -99.00;  17.3;   2.3;
20061003;     1.897;  46.7; -99.00;  21.2;   2.7;
20061004;     3.143;   0.0; -99.00;  21.6;   2.7;
20061005;     2.095;   0.9; -99.00;  14.3;   2.0;
20061006;     1.359;   0.0; -99.00;  10.4;   1.5;
20061007;     0.963;   0.0; -99.00;  10.8;   1.6;
20061008;     0.793;   0.0; -99.00;  13.1;   1.8;
20061009;     0.680;   0.0; -99.00;  14.8;   1.9;
20061010;     0.538;   0.0; -99.00;  14.7;   1.9;
20061011;     0.680;  14.1; -99.00;  11.9;   1.6;
20061012;     0.765;   1.1; -99.00;   4.4;   0.9;
20061013;     0.680;   0.0; -99.00;   2.1;   0.7;
20061014;     0.595;   0.0; -99.00;   4.9;   0.9;
20061015;     0.510;   0.0; -99.00;   4.3;   0.8;
20061016;     0.425;   0.0; -99.00;   6.5;   1.0;
20061017;     0.906;  22.6; -99.00;  11.4;   1.5;
20061018;     1.699;   0.5; -99.00;  11.9;   1.5;
20061019;     1.472;   3.3; -99.00;   8.9;   1.2;
20061020;     1.189;   0.0; -99.00;   3.4;   0.7;
20061021;     0.991;   0.1; -99.00;   7.2;   1.0;
20061022;     1.133;  13.1; -99.00;   8.3;   1.1;
20061023;     1.472;   0.0; -99.00;   3.0;   0.7;
20061024;     1.359;   0.0; -99.00;   1.7;   0.5;
20061025;     1.246;   0.0; -99.00;   2.9;   0.6;
20061026;     1.076;   0.0; -99.00;   4.5;   0.8;
20061027;     1.501;  14.2; -99.00;   6.1;   0.9;
20061028;     1.812;   0.0; -99.00;   5.0;   0.8;
20061029;     1.529;   0.0; -99.00;   5.4;   0.8;
20061030;     1.303;   0.0; -99.00;   7.8;   1.0;
20061031;     1.104;   0.0; -99.00;  10.6;   1.2;
20061101;     0.963;   0.0; -99.00;   1.5;   0.5;
20061102;     0.821;   0.0; -99.00;   0.2;   0.4;
20061103;     0.736;   0.0; -99.00;  -2.5;   0.2;
20061104;     0.680;   0.0; -99.00;   0.4;   0.4;
20061105;     0.623;   0.0; -99.00;   4.4;   0.7;
20061106;     0.623;   3.0; -99.00;   7.7;   0.9;
20061107;     0.708;   1.0; -99.00;   8.9;   1.0;
20061108;     0.765;   0.0; -99.00;   9.8;   1.0;
20061109;     0.651;   0.0; -99.00;  12.9;   1.2;
20061110;     0.680;   0.0; -99.00;  12.1;   1.2;
20061111;     1.586;  21.8; -99.00;   3.8;   0.6;
20061112;     2.124;   0.0; -99.00;   1.9;   0.5;
20061113;     1.699;   0.0; -99.00;   3.1;   0.5;
20061114;     1.557;   0.0; -99.00;   4.2;   0.6;
20061115;     1.303;   0.8; -99.00;   5.3;   0.7;
20061116;     1.161;   0.0; -99.00;   5.7;   0.7;
20061117;     0.991;   0.0; -99.00;   3.1;   0.5;
20061118;     0.821;   0.0; -99.00;   2.2;   0.4;
20061119;     0.765;   0.0; -99.00;   2.8;   0.5;
20061120;     0.680;   0.0; -99.00;   1.2;   0.4;
20061121;     0.651;   0.0; -99.00;   2.4;   0.4;
20061122;     0.595;   0.0; -99.00;   5.2;   0.6;
20061123;     0.595;   0.0; -99.00;   6.2;   0.7;
20061124;     0.595;   0.0; -99.00;   7.4;   0.7;
20061125;     0.595;   0.0; -99.00;   9.0;   0.8;
20061126;     0.566;   0.0; -99.00;  10.3;   0.9;
20061127;     0.566;   0.0; -99.00;  13.0;   1.0;
20061128;     0.595;   0.0; -99.00;  13.8;   1.1;
20061129;     1.076;   5.1; -99.00;  12.9;   1.0;
20061130;     4.587;  42.2; -99.00;   5.8;   0.6;
20061201;     7.561;  23.5; -99.00;  -3.2;   0.1;
20061202;     5.777;   6.5; -99.00;  -7.0;   0.0;
20061203;     4.332;   0.0; -99.00;  -9.5;   0.0;
20061204;     1.699;   0.0; -99.00; -11.6;   0.0;
20061205;     1.501;   0.0; -99.00;  -9.3;   0.0;
20061206;     1.218;   0.0; -99.00;  -6.0;   0.0;
20061207;     0.991;   0.0; -99.00;  -7.2;   0.0;
20061208;     0.934;   0.0; -99.00; -13.1;   0.0;
20061209;     0.906;   0.0; -99.00;  -9.0;   0.0;
20061210;     0.906;   0.0; -99.00;  -1.7;   0.2;
20061211;     1.529;   0.0; -99.00;   2.0;   0.4;
20061212;     2.803;   1.2; -99.00;   5.2;   0.5;
20061213;     6.201;   0.0; -99.00;   4.2;   0.5;
20061214;     6.400;   0.0; -99.00;   4.1;   0.5;
20061215;     5.097;   0.0; -99.00;   5.5;   0.6;
20061216;     3.936;   0.0; -99.00;   3.2;   0.4;
20061217;     3.228;   0.6; -99.00;   7.3;   0.6;
20061218;     2.690;   0.0; -99.00;   2.9;   0.4;
20061219;     2.237;   0.0; -99.00;  -0.7;   0.2;
20061220;     1.954;   0.0; -99.00;  -0.2;   0.3;
20061221;     2.577;  12.6; -99.00;   2.2;   0.4;
20061222;     6.683;  23.7; -99.00;   7.3;   0.6;
20061223;    11.978;   4.0; -99.00;   5.4;   0.5;
20061224;    11.553;   0.0; -99.00;   1.0;   0.3;
20061225;     8.014;   0.0; -99.00;   1.1;   0.3;
20061226;     5.862;   0.0; -99.00;   0.4;   0.3;
20061227;     4.559;   0.0; -99.00;  -0.2;   0.3;
20061228;     3.738;   0.0; -99.00;   1.9;   0.4;
20061229;     3.200;   0.0; -99.00;   5.6;   0.6;
20061230;     2.832;   0.1; -99.00;   7.3;   0.6;
20061231;     2.747;   5.0; -99.00;   8.5;   0.7;
20070101;     2.945;   2.1; -99.00;   5.4;   0.6;
20070102;     2.690;   0.0; -99.00;   0.5;   0.3;
20070103;     2.435;   0.0; -99.00;   1.6;   0.4;
20070104;     2.775;   0.0; -99.00;   4.5;   0.5;
20070105;     6.853;  23.0; -99.00;   6.5;   0.6;
